calle,x0,y0,x1,y1,mano,regla,hInicio,hFin
RUIZ HUIDOBRO-58.4768047762943,-34.5462852430841,-58.4760044300424,-34.5460187872575,izquierdo,PERMITIDO ESTACIONAR,0,24
ARIAS-58.4771886811586,-34.5436120290757,-58.477986147965,-34.5438752662475,izquierdo,PERMITIDO ESTACIONAR,0,24
RAMALLO-58.4776213845315,-34.5446190519964,-58.4768226854393,-34.5443509674218,izquierdo,PERMITIDO ESTACIONAR,0,24
PICO-58.477995040099,-34.5419578421272,-58.4785822124565,-34.5421497169756,izquierdo,PERMITIDO ESTACIONAR,0,24
DEHEZA-58.4784204405225,-34.5429897781267,-58.4777834099632,-34.5427807805595,izquierdo,PERMITIDO ESTACIONAR,0,24
FERNANDEZ DE LA CRUZ, F., GRAL. AV.-58.4378970085568,-34.655789185259,-58.4371502123831,-34.6552070245208,derecho,PROHIBIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4306012434179,-34.6614541592659,-58.4298365720329,-34.6610243204264,derecho,PROHIBIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4303784187422,-34.6602196724703,-58.4312873164829,-34.6606344520022,derecho,PROHIBIDO ESTACIONAR,0,24
VIDAL-58.471973145551,-34.5509232064372,-58.4719835122942,-34.5509096757979,izquierdo,PERMITIDO ESTACIONAR,0,24
VIDAL-58.4726725563187,-34.5500057588106,-58.4730463867791,-34.549515915055,izquierdo,PERMITIDO ESTACIONAR,0,24
JARAMILLO-58.4733695926678,-34.550418820796,-58.4726944276627,-34.5500664718745,izquierdo,PERMITIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4295579348847,-34.6608691102212,-58.4287122719839,-34.6603952370089,derecho,PROHIBIDO ESTACIONAR,0,24
PAROISSIEN-58.4737729810614,-34.5482287047877,-58.4738327666864,-34.548248623979,izquierdo,PERMITIDO ESTACIONAR,0,24
VIDAL-58.4732825681365,-34.5490851163552,-58.4736847670515,-34.5482758641315,izquierdo,PERMITIDO ESTACIONAR,0,24
CRAMER-58.4745986807586,-34.548572730128,-58.4742496511787,-34.5492803644716,izquierdo,PERMITIDO ESTACIONAR,0,24
VIDAL-58.4737731561791,-34.5480933411647,-58.4741011249448,-34.5474271556569,izquierdo,PERMITIDO ESTACIONAR,0,24
CRAMER-58.4750045494002,-34.5477355517853,-58.4746818289932,-34.5483977954393,izquierdo,PERMITIDO ESTACIONAR,0,24
BESARES-58.4745838467473,-34.546575071058,-58.4749258220051,-34.5466957099784,izquierdo,PERMITIDO ESTACIONAR,0,24
VIDAL-58.4741817675449,-34.5472618960743,-58.4742011081832,-34.5472225949823,izquierdo,PERMITIDO ESTACIONAR,0,24
VILELA-58.4750028961872,-34.5475986233452,-58.47459300272,-34.547459381169,izquierdo,PERMITIDO ESTACIONAR,0,24
CRAMER-58.4754058060117,-34.5469154820976,-58.4750862912011,-34.5475711348827,izquierdo,PERMITIDO ESTACIONAR,0,24
VIDAL-58.4745838951748,-34.5464424586727,-58.4749040902948,-34.5457853985305,izquierdo,PERMITIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4292028117071,-34.6597134505081,-58.4292704384849,-34.6597433736358,derecho,PROHIBIDO ESTACIONAR,0,24
CRAMER-58.4758066812307,-34.5460853516488,-58.4754828844515,-34.5467497949453,izquierdo,PERMITIDO ESTACIONAR,0,24
VIDAL-58.4749614787201,-34.5456596940504,-58.4751232075572,-34.5453278957121,izquierdo,PERMITIDO ESTACIONAR,0,24
RUIZ HUIDOBRO-58.4758062759976,-34.5459485293681,-58.4755112611365,-34.5458503074124,izquierdo,PERMITIDO ESTACIONAR,0,24
CRAMER-58.4760247415433,-34.5456279296269,-58.4758634921827,-34.5459588276626,izquierdo,PERMITIDO ESTACIONAR,0,24
CORREA-58.4753875723865,-34.5449224963195,-58.4761762633003,-34.5451890138079,izquierdo,PERMITIDO ESTACIONAR,0,24
VIDAL-58.475163072983,-34.5452455061064,-58.475242870773,-34.5450818314068,izquierdo,PERMITIDO ESTACIONAR,0,24
CRAMER-58.476229370488,-34.5452119055665,-58.4760662849659,-34.5455466351667,izquierdo,PERMITIDO ESTACIONAR,0,24
VIDAL-58.4753940208788,-34.5447834849506,-58.4757150872815,-34.5441188729346,izquierdo,PERMITIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4284783153956,-34.6602661459395,-58.4284044241788,-34.6602247618648,derecho,PROHIBIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4279184821008,-34.6591439769733,-58.4289833975626,-34.6596153266653,derecho,PROHIBIDO ESTACIONAR,0,24
