fecha_conteo,dia_conteo,mes_conteo,anio_conteo,ubicacion_conteo,longitud_conteo,latitud_conteo,comuna_conteo,cantidad_carriles_via_conteos,especificacion_via_conteos,tipo_circulacion_via_conteos,sentido_circulacion_conteo,conteo_vehiculos
2025-11-06,6,11,2025,NAZCA AV. 479,-58.471328,-34.626678,Comuna 7,2,calle_avenida,doble,norte,14183
2025-11-06,6,11,2025,CABILDO AV. 1716,-58.453855,-34.565367,Comuna 13,2,calle_avenida,doble,sur,13959
2025-11-06,6,11,2025,BELGRANO AV. 324,-58.370911,-34.61249,Comuna 1,4,calle_avenida,única,este,13627
2025-11-06,6,11,2025,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,2,calle_avenida,única,este,13541
2025-11-06,6,11,2025,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,4,calle_avenida,única,oeste,11564
2025-11-06,6,11,2025,LIMA 281,-58.381872,-34.611723,Comuna 1,3,calle_avenida,única,sur,11440
2025-11-06,6,11,2025,AU. PERITO MORENO - SENTIDO PROVINCIA - PK 0+701,-58.522022,-34.636805,Comuna 9,,Autopista,doble,oeste,11198
2025-11-06,6,11,2025,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,2,calle_avenida,doble,norte,10904
2025-11-06,6,11,2025,LIMA 1365,-58.381495,-34.624262,Comuna 1,3,calle_avenida,única,sur,10199
2025-11-06,6,11,2025,"RABANAL, FRANCISCO, INTENDENTE AV. 1323",-58.417658,-34.654886,Comuna 4,3,calle_avenida,doble,oeste,10009
2025-11-06,6,11,2025,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,4,calle_avenida,doble,sur,9992
2025-11-06,6,11,2025,CORDOBA AV. 2149,-58.398175,-34.599668,Comuna 2,,Carriles Exclusivos,única,oeste,8990
2025-11-06,6,11,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8285
2025-11-06,6,11,2025,"MONTES DE OCA, MANUEL AV. 1685",-58.373211,-34.646401,Comuna 4,3,calle_avenida,doble,sur,8274
2025-11-06,6,11,2025,CORDOBA AV. 2801,-58.407164,-34.597965,Comuna 2,,Carriles Exclusivos,única,oeste,8176
2025-11-06,6,11,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,8094
2025-11-06,6,11,2025,CALLAO AV. 337,-58.392133,-34.605181,Comuna 1,,Carriles Exclusivos,única,norte,8019
2025-11-06,6,11,2025,"JUSTO, JUAN B. AV. 4781",-58.466338,-34.610364,Comuna 11,3,calle_avenida,doble,oeste,7990
2025-11-06,6,11,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,7879
2025-11-06,6,11,2025,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,4,calle_avenida,doble,sur,7837
2025-11-06,6,11,2025,LARREA 477,-58.402156,-34.603736,Comuna 3,1,calle_avenida,única,norte,7775
2025-11-06,6,11,2025,ENTRE RIOS AV. 182,-58.391718,-34.611145,Comuna 1,,Carriles Exclusivos,única,norte,7716
2025-11-06,6,11,2025,CORDOBA AV. 3647,-58.417813,-34.597727,Comuna 14,,Carriles Exclusivos,única,oeste,7560
2025-11-06,6,11,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,7558
2025-11-06,6,11,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7176
2025-11-06,6,11,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,6900
2025-11-06,6,11,2025,PASEO COLON AV. 400,-58.368952,-34.612207,Comuna 1,3,calle_avenida,doble,norte,6880
2025-11-06,6,11,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,6733
2025-11-06,6,11,2025,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,4,calle_avenida,única,norte,6449
2025-11-06,6,11,2025,CORDOBA AV. 1431,-58.387335,-34.599232,Comuna 2,,Carriles Exclusivos,única,oeste,6429
2025-11-06,6,11,2025,ROSARIO 21,-58.429075,-34.618311,Comuna 6,2,calle_avenida,única,este,6249
2025-11-06,6,11,2025,"BEIRO, FRANCISCO AV. 2875",-58.494038,-34.594803,Comuna 15,2,calle_avenida,doble,oeste,6207
2025-11-06,6,11,2025,PUEYRREDON AV. 459,-58.405495,-34.60505,Comuna 3,,Carriles Exclusivos,doble,norte,6181
2025-11-06,6,11,2025,PUEYRREDON AV. 350,-58.405942,-34.606096,Comuna 3,,Carriles Exclusivos,doble,sur,5928
2025-11-06,6,11,2025,ENTRE RIOS AV. 926,-58.391557,-34.619431,Comuna 1,,Carriles Exclusivos,única,norte,5897
2025-11-06,6,11,2025,CORDOBA AV. 1749,-58.392148,-34.599512,Comuna 2,,Carriles Exclusivos,única,oeste,5567
2025-11-06,6,11,2025,PUEYRREDON AV. 768,-58.404705,-34.601207,Comuna 3,,Carriles Exclusivos,doble,sur,5520
2025-11-06,6,11,2025,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,2,calle_avenida,única,oeste,5438
2025-11-06,6,11,2025,"ROCA, CNEL. AV. 5870",-58.460539,-34.689402,Comuna 8,3,calle_avenida,doble,este,5358
2025-11-06,6,11,2025,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,,Carriles Exclusivos,doble,oeste,5258
2025-11-06,6,11,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5239
2025-11-06,6,11,2025,RIVADAVIA AV. 6626,-58.459176,-34.62777,Comuna 7,2,calle_avenida,doble,este,5103
2025-11-06,6,11,2025,OLIVERA AV. 187,-58.487032,-34.637596,Comuna 10,2,calle_avenida,doble,sur,5085
2025-11-06,6,11,2025,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,2,calle_avenida,doble,sur,4986
2025-11-06,6,11,2025,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,3,calle_avenida,única,sur,4966
2025-11-06,6,11,2025,PUEYRREDON AV. 870,-58.404389,-34.600218,Comuna 3,,Carriles Exclusivos,doble,sur,4865
2025-11-06,6,11,2025,"DE LA TORRE, LISANDRO 663",-58.520368,-34.646059,Comuna 9,3,calle_avenida,única,sur,4856
2025-11-06,6,11,2025,CASEROS AV. 3020,-58.406358,-34.637334,Comuna 4,2,calle_avenida,doble,este,4792
2025-11-06,6,11,2025,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,,Carriles Exclusivos,doble,este,4552
2025-11-06,6,11,2025,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,3,calle_avenida,doble,este,4384
2025-11-06,6,11,2025,"DE IRIGIOYEN, BERNARDO 1026",-58.3799,-34.62006,Comuna 1,4,calle_avenida,única,norte,4356
2025-11-06,6,11,2025,LAS HERAS GENERAL AV. 2252,-58.396535,-34.588012,Comuna 2,,Carriles Exclusivos,doble,este,4152
2025-11-06,6,11,2025,ENTRE RIOS AV. 678,-58.391572,-34.616551,Comuna 1,,Carriles Exclusivos,única,norte,3674
2025-11-06,6,11,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,3607
2025-11-06,6,11,2025,VUELTA DE OBLIGADO 2179,-58.456328,-34.560704,Comuna 13,3,calle_avenida,única,norte,3052
2025-11-06,6,11,2025,CORDOBA AV. 1147,-58.383217,-34.599039,Comuna 1,,Carriles Exclusivos,única,oeste,2933
2025-11-06,6,11,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2173
2025-11-06,6,11,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1992
2025-11-06,6,11,2025,LIMA OESTE 1524,-58.382189,-34.626200,Comuna 1,3,calle_avenida,doble,norte,1948
2025-11-06,6,11,2025,AVELLANEDA AV. 2924,-58.471929,-34.626563,Comuna 7,4,calle_avenida,única,este,62
2025-11-13,13,11,2025,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,3,calle_avenida,única,sur,34532
2025-11-13,13,11,2025,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,4,calle_avenida,única,oeste,33078
2025-11-13,13,11,2025,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,4,calle_avenida,única,norte,32646
2025-11-13,13,11,2025,GAONA AV. 2300,-58.459429,-34.613877,Comuna 6,4,calle_avenida,única,oeste,31913
2025-11-13,13,11,2025,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,4,calle_avenida,única,norte,30490
2025-11-13,13,11,2025,AU. 25 DE MAYO - SENTIDO PROVINCIA - PK 1+261,-58.454008,-34.637039,Comuna 7,,Autopista,doble,oeste,30337
2025-11-13,13,11,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,30231
2025-11-13,13,11,2025,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,4,calle_avenida,única,norte,28547
2025-11-13,13,11,2025,DEL LIBERTADOR AV. 5722,-58.445603,-34.55931,Comuna 13,4,calle_avenida,doble,sur,26656
2025-11-13,13,11,2025,AVELLANEDA AV. 1825,-58.456423,-34.621237,Comuna 7,4,calle_avenida,única,este,25308
2025-11-13,13,11,2025,CORDOBA AV. 1980,-58.395434,-34.599776,Comuna 3,4,calle_avenida,única,oeste,25227
2025-11-13,13,11,2025,ALVAREZ THOMAS AV. 1294,-58.459831,-34.578312,Comuna 13,4,calle_avenida,doble,oeste,22453
2025-11-13,13,11,2025,"ALBERDI, JUAN BAUTISTA AV. 890",-58.440541,-34.623013,Comuna 6,4,calle_avenida,única,oeste,21282
2025-11-13,13,11,2025,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,4,calle_avenida,única,este,20995
2025-11-13,13,11,2025,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,2,calle_avenida,doble,este,20988
2025-11-13,13,11,2025,CORRIENTES AV. 3022,-58.408125,-34.604302,Comuna 3,4,calle_avenida,única,este,20127
2025-11-13,13,11,2025,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,3,calle_avenida,doble,sur,19550
2025-11-13,13,11,2025,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,4,calle_avenida,única,oeste,19432
2025-11-13,13,11,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,19065
2025-11-13,13,11,2025,ENTRE RIOS AV. 1818,-58.390787,-34.629623,Comuna 1,4,calle_avenida,doble,norte,18770
2025-11-13,13,11,2025,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,4,calle_avenida,única,este,18007
2025-11-13,13,11,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17689
2025-11-13,13,11,2025,INDEPENDENCIA AV. 1784,-58.391307,-34.618226,Comuna 1,4,calle_avenida,única,oeste,16558
2025-11-13,13,11,2025,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,3,calle_avenida,doble,sur,16549
2025-11-13,13,11,2025,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,4,calle_avenida,doble,sur,15307
2025-11-13,13,11,2025,PUEYRREDON AV. 1418,-58.402311,-34.594121,Comuna 2,3,calle_avenida,doble,sur,14867
2025-11-13,13,11,2025,BOEDO AV. 965,-58.416231,-34.624996,Comuna 5,3,calle_avenida,única,sur,14815
2025-11-13,13,11,2025,CABILDO AV. 1716,-58.453855,-34.565367,Comuna 13,2,calle_avenida,doble,sur,14727
2025-11-13,13,11,2025,RIVADAVIA AV. 9618,-58.499769,-34.637578,Comuna 10,2,calle_avenida,doble,este,14633
2025-11-13,13,11,2025,"GARAY, JUAN DE AV. 1769",-58.390037,-34.627139,Comuna 1,3,calle_avenida,doble,oeste,14383
2025-11-13,13,11,2025,NAZCA AV. 479,-58.471328,-34.626678,Comuna 7,2,calle_avenida,doble,norte,14101
2025-11-13,13,11,2025,"DE IRIGIOYEN, BERNARDO 1026",-58.3799,-34.62006,Comuna 1,4,calle_avenida,única,norte,14083
2025-11-13,13,11,2025,VEDIA 3438,-58.86039,-34.544242,Comuna 12,4,calle_avenida,única,este,13984
2025-11-13,13,11,2025,LIMA 1365,-58.381495,-34.624262,Comuna 1,3,calle_avenida,única,sur,13903
2025-11-13,13,11,2025,BELGRANO AV. 324,-58.370911,-34.61249,Comuna 1,4,calle_avenida,única,este,13484
2025-11-13,13,11,2025,SAN JUAN AV. 1119,-58.381832,-34.622096,Comuna 1,4,calle_avenida,única,este,13200
2025-11-13,13,11,2025,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,2,calle_avenida,única,este,12298
2025-11-13,13,11,2025,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,4,calle_avenida,única,oeste,11562
2025-11-13,13,11,2025,LIMA 281,-58.381872,-34.611723,Comuna 1,3,calle_avenida,única,sur,11425
2025-11-13,13,11,2025,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,2,calle_avenida,doble,norte,10986
2025-11-13,13,11,2025,"RABANAL, FRANCISCO, INTENDENTE AV. 1323",-58.417658,-34.654886,Comuna 4,3,calle_avenida,doble,oeste,9887
2025-11-13,13,11,2025,"JUSTO, JUAN B. AV. 4781",-58.466338,-34.610364,Comuna 11,3,calle_avenida,doble,oeste,9259
2025-11-13,13,11,2025,AU. PERITO MORENO - SENTIDO PROVINCIA - PK 0+701,-58.522022,-34.636805,Comuna 9,,Autopista,doble,oeste,9249
2025-11-13,13,11,2025,CORDOBA AV. 2149,-58.398175,-34.599668,Comuna 2,,Carriles Exclusivos,única,oeste,9040
2025-11-13,13,11,2025,CORDOBA AV. 2801,-58.407164,-34.597965,Comuna 2,,Carriles Exclusivos,única,oeste,8604
2025-11-13,13,11,2025,CALLAO AV. 337,-58.392133,-34.605181,Comuna 1,,Carriles Exclusivos,única,norte,8393
2025-11-13,13,11,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8200
2025-11-13,13,11,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,8088
2025-11-13,13,11,2025,PUEYRREDON AV. 350,-58.405942,-34.606096,Comuna 3,,Carriles Exclusivos,doble,sur,8081
2025-11-13,13,11,2025,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,4,calle_avenida,doble,sur,8072
2025-11-13,13,11,2025,LARREA 477,-58.402156,-34.603736,Comuna 3,1,calle_avenida,única,norte,8002
2025-11-13,13,11,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,7968
2025-11-13,13,11,2025,"MONTES DE OCA, MANUEL AV. 1685",-58.373211,-34.646401,Comuna 4,3,calle_avenida,doble,sur,7862
2025-11-13,13,11,2025,CORDOBA AV. 3647,-58.417813,-34.597727,Comuna 14,,Carriles Exclusivos,única,oeste,7803
2025-11-13,13,11,2025,SANTA FE AV. 3889,-58.418132,-34.583669,Comuna 14,,Carriles Exclusivos,doble,oeste,7171
2025-11-13,13,11,2025,CORDOBA AV. 2523,-58.402911,-34.59879,Comuna 2,,Carriles Exclusivos,única,oeste,6906
2025-11-13,13,11,2025,ROSARIO 21,-58.429075,-34.618311,Comuna 6,2,calle_avenida,única,este,6767
2025-11-13,13,11,2025,ENTRE RIOS AV. 182,-58.391718,-34.611145,Comuna 1,,Carriles Exclusivos,única,norte,6734
2025-11-13,13,11,2025,LAS HERAS GENERAL AV. 1870,-58.392633,-34.591284,Comuna 2,,Carriles Exclusivos,doble,este,6456
2025-11-13,13,11,2025,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,4,calle_avenida,única,norte,6279
2025-11-13,13,11,2025,CORDOBA AV. 1431,-58.387335,-34.599232,Comuna 2,,Carriles Exclusivos,única,oeste,6238
2025-11-13,13,11,2025,PUEYRREDON AV. 459,-58.405495,-34.60505,Comuna 3,,Carriles Exclusivos,doble,norte,5965
2025-11-13,13,11,2025,"BEIRO, FRANCISCO AV. 2875",-58.494038,-34.594803,Comuna 15,2,calle_avenida,doble,oeste,5865
2025-11-13,13,11,2025,PASEO COLON AV. 400,-58.368952,-34.612207,Comuna 1,3,calle_avenida,doble,norte,5830
2025-11-13,13,11,2025,"ROCA, CNEL. AV. 5870",-58.460539,-34.689402,Comuna 8,3,calle_avenida,doble,este,5795
2025-11-13,13,11,2025,CORDOBA AV. 1749,-58.392148,-34.599512,Comuna 2,,Carriles Exclusivos,única,oeste,5745
2025-11-13,13,11,2025,CORDOBA AV. 3143,-58.410998,-34.597969,Comuna 2,,Carriles Exclusivos,única,oeste,5533
2025-11-13,13,11,2025,PUEYRREDON AV. 768,-58.404705,-34.601207,Comuna 3,,Carriles Exclusivos,doble,sur,5497
2025-11-13,13,11,2025,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,3,calle_avenida,doble,este,5409
2025-11-13,13,11,2025,SANTA FE AV. 1483,-58.388215,-34.595676,Comuna 2,,Carriles Exclusivos,doble,oeste,5249
2025-11-13,13,11,2025,CALLAO AV. 681,-58.392623,-34.601114,Comuna 1,,Carriles Exclusivos,única,norte,5204
2025-11-13,13,11,2025,PUEYRREDON AV. 870,-58.404389,-34.600218,Comuna 3,,Carriles Exclusivos,doble,sur,5115
2025-11-13,13,11,2025,CASEROS AV. 3020,-58.406358,-34.637334,Comuna 4,2,calle_avenida,doble,este,5082
2025-11-13,13,11,2025,RIVADAVIA AV. 6626,-58.459176,-34.62777,Comuna 7,2,calle_avenida,doble,este,4891
2025-11-13,13,11,2025,ENTRE RIOS AV. 926,-58.391557,-34.619431,Comuna 1,,Carriles Exclusivos,única,norte,4889
2025-11-13,13,11,2025,OLIVERA AV. 187,-58.487032,-34.637596,Comuna 10,2,calle_avenida,doble,sur,4826
2025-11-13,13,11,2025,"DE LA TORRE, LISANDRO 663",-58.520368,-34.646059,Comuna 9,3,calle_avenida,única,sur,4729
2025-11-13,13,11,2025,SANTA FE AV. 2622,-58.403884,-34.594047,Comuna 2,3,calle_avenida,doble,este,4619
2025-11-13,13,11,2025,RIVADAVIA AV. 10524,-58.511786,-34.639436,Comuna 9,3,calle_avenida,doble,este,4613
2025-11-13,13,11,2025,LAS HERAS GENERAL AV. 2252,-58.396535,-34.588012,Comuna 2,,Carriles Exclusivos,doble,este,4605
2025-11-13,13,11,2025,"LIMA ESTE Y GARAY, JUAN DE",-58.382235,-34.626842,Comuna 1,2,calle_avenida,doble,sur,4512
2025-11-13,13,11,2025,PUEYRREDON AV. 367,-58.40571,-34.605973,Comuna 3,,Carriles Exclusivos,doble,norte,3997
2025-11-13,13,11,2025,ENTRE RIOS AV. 678,-58.391572,-34.616551,Comuna 1,,Carriles Exclusivos,única,norte,3957
2025-11-13,13,11,2025,VUELTA DE OBLIGADO 2179,-58.456328,-34.560704,Comuna 13,3,calle_avenida,única,norte,3118
2025-11-13,13,11,2025,CORDOBA AV. 1147,-58.383217,-34.599039,Comuna 1,,Carriles Exclusivos,única,oeste,2997
2025-11-13,13,11,2025,VARELA AV. 2779,-58.438057,-34.655973,Comuna 8,3,calle_avenida,doble,sur,2841
2025-11-13,13,11,2025,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,2,calle_avenida,única,oeste,2816
2025-11-13,13,11,2025,LIMA OESTE 1524,-58.382189,-34.626200,Comuna 1,3,calle_avenida,doble,norte,2078
2025-11-13,13,11,2025,"AU 25 DE MAYO (AU10), SENTIDO CENTRO (ASCENDENTE), PK: 6+301",-58.402830,-34.625953,Comuna 3,,Autopista,doble,este,1920
2025-11-13,13,11,2025,AVELLANEDA AV. 2924,-58.471929,-34.626563,Comuna 7,4,calle_avenida,única,este,208
2025-11-20,20,11,2025,AU. 25 DE MAYO - SENTIDO PROVINCIA - PK 2+701,-58.439777,-34.631321,Comuna 7,,Autopista,doble,oeste,35272
2025-11-20,20,11,2025,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,3,calle_avenida,única,sur,34367
2025-11-20,20,11,2025,CALLAO AV. 858,-58.39311,-34.599002,Comuna 2,4,calle_avenida,única,norte,33151
2025-11-20,20,11,2025,CORDOBA AV. 4570,-58.429776,-34.594591,Comuna 15,4,calle_avenida,única,oeste,32363
2025-11-20,20,11,2025,GAONA AV. 2300,-58.459429,-34.613877,Comuna 6,4,calle_avenida,única,oeste,31180
2025-11-20,20,11,2025,ENTRE RIOS AV. 326,-58.391646,-34.613,Comuna 1,4,calle_avenida,única,norte,30396
2025-11-20,20,11,2025,AU. 25 DE MAYO - SENTIDO PROVINCIA - PK 1+261,-58.454008,-34.637039,Comuna 7,,Autopista,doble,oeste,29834
2025-11-20,20,11,2025,CORRIENTES AV. 5220,-58.439127,-34.59969,Comuna 15,4,calle_avenida,única,este,28824
2025-11-20,20,11,2025,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,4,calle_avenida,única,norte,28748
2025-11-20,20,11,2025,DEL LIBERTADOR AV. 5722,-58.445603,-34.55931,Comuna 13,4,calle_avenida,doble,sur,25543
2025-11-20,20,11,2025,CORDOBA AV. 1980,-58.395434,-34.599776,Comuna 3,4,calle_avenida,única,oeste,24964
2025-11-20,20,11,2025,AVELLANEDA AV. 1825,-58.456423,-34.621237,Comuna 7,4,calle_avenida,única,este,24868
2025-11-20,20,11,2025,ALVAREZ THOMAS AV. 1294,-58.459831,-34.578312,Comuna 13,4,calle_avenida,doble,oeste,20886
2025-11-20,20,11,2025,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,2,calle_avenida,doble,este,20363
2025-11-20,20,11,2025,INDEPENDENCIA AV. 2086,-58.395712,-34.618449,Comuna 3,4,calle_avenida,única,oeste,19986
2025-11-20,20,11,2025,"ALBERDI, JUAN BAUTISTA AV. 890",-58.440541,-34.623013,Comuna 6,4,calle_avenida,única,oeste,19672
2025-11-20,20,11,2025,TRIUNVIRATO AV. 4520,-58.4848,-34.575403,Comuna 12,4,calle_avenida,única,este,19609
2025-11-20,20,11,2025,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,3,calle_avenida,doble,sur,19213
2025-11-20,20,11,2025,CORRIENTES AV. 3022,-58.408125,-34.604302,Comuna 3,4,calle_avenida,única,este,18826
2025-11-20,20,11,2025,CORRIENTES AV. 6210,-58.448402,-34.591075,Comuna 15,4,calle_avenida,única,este,18564
2025-11-20,20,11,2025,ENTRE RIOS AV. 1818,-58.390787,-34.629623,Comuna 1,4,calle_avenida,doble,norte,18354
2025-11-20,20,11,2025,BELGRANO AV. 3218,-58.411416,-34.615436,Comuna 3,4,calle_avenida,única,este,17698
2025-11-20,20,11,2025,SAN MARTIN AV. 1844,-58.454414,-34.605652,Comuna 6,3,calle_avenida,doble,este,17610
2025-11-20,20,11,2025,PASEO COLON AV. 753,-58.369509,-34.616769,Comuna 1,4,calle_avenida,doble,sur,16812
2025-11-20,20,11,2025,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,3,calle_avenida,doble,sur,16667
2025-11-20,20,11,2025,"GARAY, JUAN DE AV. 1769",-58.390037,-34.627139,Comuna 1,3,calle_avenida,doble,oeste,15461
2025-11-20,20,11,2025,"DE IRIGIOYEN, BERNARDO 1026",-58.3799,-34.62006,Comuna 1,4,calle_avenida,única,norte,14762
2025-11-20,20,11,2025,VEDIA 3438,-58.86039,-34.544242,Comuna 12,4,calle_avenida,única,este,14704
2025-11-20,20,11,2025,PUEYRREDON AV. 1418,-58.402311,-34.594121,Comuna 2,3,calle_avenida,doble,sur,14703
2025-11-20,20,11,2025,NAZCA AV. 479,-58.471328,-34.626678,Comuna 7,2,calle_avenida,doble,norte,14650
2025-11-20,20,11,2025,LIMA 1365,-58.381495,-34.624262,Comuna 1,3,calle_avenida,única,sur,14572
2025-11-20,20,11,2025,RIVADAVIA AV. 9618,-58.499769,-34.637578,Comuna 10,2,calle_avenida,doble,este,14348
2025-11-20,20,11,2025,CABILDO AV. 1716,-58.453855,-34.565367,Comuna 13,2,calle_avenida,doble,sur,14236
2025-11-20,20,11,2025,BELGRANO AV. 324,-58.370911,-34.61249,Comuna 1,4,calle_avenida,única,este,13841
2025-11-20,20,11,2025,RIVADAVIA AV. 7218,-58.467187,-34.630203,Comuna 7,2,calle_avenida,doble,este,13342
2025-11-20,20,11,2025,SAN JUAN AV. 1119,-58.381832,-34.622096,Comuna 1,4,calle_avenida,única,este,13302
2025-11-20,20,11,2025,SUAREZ 1635,-58.373758,-34.638502,Comuna 4,2,calle_avenida,única,este,13128
2025-11-20,20,11,2025,RIVADAVIA AV. 4987,-58.43608,-34.618047,Comuna 6,4,calle_avenida,única,oeste,13126
2025-11-20,20,11,2025,LIMA 281,-58.381872,-34.611723,Comuna 1,3,calle_avenida,única,sur,11986
2025-11-20,20,11,2025,RIVADAVIA AV. 2775,-58.405518,-34.610013,Comuna 3,4,calle_avenida,única,oeste,11405
2025-11-20,20,11,2025,AU. PERITO MORENO - SENTIDO PROVINCIA - PK 0+701,-58.522022,-34.636805,Comuna 9,,Autopista,doble,oeste,11056
2025-11-20,20,11,2025,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,2,calle_avenida,doble,norte,10976
2025-11-20,20,11,2025,LAS HERAS GENERAL AV. 2289,-58.396838,-34.587651,Comuna 2,3,calle_avenida,doble,oeste,10610
2025-11-20,20,11,2025,BOEDO AV. 965,-58.416231,-34.624996,Comuna 5,3,calle_avenida,única,sur,9752
2025-11-20,20,11,2025,"RABANAL, FRANCISCO, INTENDENTE AV. 1323",-58.417658,-34.654886,Comuna 4,3,calle_avenida,doble,oeste,9229
2025-11-20,20,11,2025,CORDOBA AV. 2149,-58.398175,-34.599668,Comuna 2,,Carriles Exclusivos,única,oeste,9152
2025-11-20,20,11,2025,PUEYRREDON AV. 350,-58.405942,-34.606096,Comuna 3,,Carriles Exclusivos,doble,sur,8954
2025-11-20,20,11,2025,"JUSTO, JUAN B. AV. 4781",-58.466338,-34.610364,Comuna 11,3,calle_avenida,doble,oeste,8572
2025-11-20,20,11,2025,CALLAO AV. 337,-58.392133,-34.605181,Comuna 1,,Carriles Exclusivos,única,norte,8546
2025-11-20,20,11,2025,RIVADAVIA AV. 7420,-58.469991,-34.630911,Comuna 7,4,calle_avenida,doble,este,8475
2025-11-20,20,11,2025,"MONTES DE OCA, MANUEL AV. 1685",-58.373211,-34.646401,Comuna 4,3,calle_avenida,doble,sur,8130
2025-11-20,20,11,2025,ENTRE RIOS AV. 182,-58.391718,-34.611145,Comuna 1,,Carriles Exclusivos,única,norte,8096
2025-11-20,20,11,2025,CORDOBA AV. 3329,-58.413685,-34.597847,Comuna 2,,Carriles Exclusivos,única,oeste,7970
2025-11-20,20,11,2025,CORDOBA AV. 3647,-58.417813,-34.597727,Comuna 14,,Carriles Exclusivos,única,oeste,7900
2025-11-20,20,11,2025,"ALEM, LEANDRO N. AV. 518",-58.370691,-34.601595,Comuna 1,4,calle_avenida,doble,sur,7853
2025-11-20,20,11,2025,LARREA 477,-58.402156,-34.603736,Comuna 3,1,calle_avenida,única,norte,7405
2025-11-20,20,11,2025,VERTIZ VIRREY AV. 2010,-58.449507,-34.559083,Comuna 13,3,calle_avenida,doble,sur,7396
